 Total leads: 10924648
 + ---- + ------------------ + --------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + 
 | 1    | Regigigas          |  0.25638% | 27754  |  0.254% | 
 | 2    | Dragonite          |  0.25361% | 27474  |  0.251% | 
 | 3    | Haxorus            |  0.25318% | 27444  |  0.251% | 
 | 4    | Machamp            |  0.25302% | 27474  |  0.251% | 
 | 5    | Marowak            |  0.25265% | 27366  |  0.250% | 
 | 6    | Aggron-Mega        |  0.25243% | 27703  |  0.254% | 
 | 7    | Shuckle            |  0.25233% | 27502  |  0.252% | 
 | 8    | Smeargle           |  0.25210% | 27434  |  0.251% | 
 | 9    | Xerneas            |  0.25194% | 26838  |  0.246% | 
 | 10   | Cresselia          |  0.25190% | 27418  |  0.251% | 
 | 11   | Maractus           |  0.25160% | 27612  |  0.253% | 
 | 12   | Kecleon            |  0.25145% | 27652  |  0.253% | 
 | 13   | Wigglytuff         |  0.25140% | 27500  |  0.252% | 
 | 14   | Darkrai            |  0.25134% | 26993  |  0.247% | 
 | 15   | Suicune            |  0.25129% | 27524  |  0.252% | 
 | 16   | Uxie               |  0.25125% | 27256  |  0.249% | 
 | 17   | Avalugg            |  0.25125% | 27312  |  0.250% | 
 | 18   | Porygon2           |  0.25121% | 27240  |  0.249% | 
 | 19   | Regice             |  0.25107% | 27129  |  0.248% | 
 | 20   | Purugly            |  0.25097% | 27279  |  0.250% | 
 | 21   | Sandslash          |  0.25083% | 27546  |  0.252% | 
 | 22   | Scyther            |  0.25078% | 27117  |  0.248% | 
 | 23   | Drifblim           |  0.25076% | 26987  |  0.247% | 
 | 24   | Ho-Oh              |  0.25064% | 27182  |  0.249% | 
 | 25   | Pyroar             |  0.25047% | 27161  |  0.249% | 
 | 26   | Bouffalant         |  0.25044% | 27147  |  0.248% | 
 | 27   | Dialga             |  0.25038% | 27104  |  0.248% | 
 | 28   | Dusknoir           |  0.25028% | 27231  |  0.249% | 
 | 29   | Tentacruel         |  0.25026% | 27254  |  0.249% | 
 | 30   | Lapras             |  0.25021% | 27344  |  0.250% | 
 | 31   | Donphan            |  0.25003% | 27401  |  0.251% | 
 | 32   | Heatran            |  0.24999% | 27166  |  0.249% | 
 | 33   | Steelix-Mega       |  0.24998% | 27415  |  0.251% | 
 | 34   | Hitmonlee          |  0.24997% | 27273  |  0.250% | 
 | 35   | Ninetales          |  0.24995% | 27324  |  0.250% | 
 | 36   | Floatzel           |  0.24993% | 27233  |  0.249% | 
 | 37   | Sudowoodo          |  0.24991% | 27323  |  0.250% | 
 | 38   | Miltank            |  0.24991% | 27205  |  0.249% | 
 | 39   | Registeel          |  0.24987% | 27217  |  0.249% | 
 | 40   | Altaria-Mega       |  0.24986% | 27157  |  0.249% | 
 | 41   | Nidoqueen          |  0.24986% | 27080  |  0.248% | 
 | 42   | Pachirisu          |  0.24986% | 27431  |  0.251% | 
 | 43   | Blastoise-Mega     |  0.24985% | 27645  |  0.253% | 
 | 44   | Moltres            |  0.24983% | 27392  |  0.251% | 
 | 45   | Simisage           |  0.24978% | 27234  |  0.249% | 
 | 46   | Ninjask            |  0.24977% | 27231  |  0.249% | 
 | 47   | Golduck            |  0.24971% | 27307  |  0.250% | 
 | 48   | Medicham-Mega      |  0.24961% | 27028  |  0.247% | 
 | 49   | Meloetta           |  0.24958% | 27038  |  0.247% | 
 | 50   | Jirachi            |  0.24958% | 27287  |  0.250% | 
 | 51   | Weezing            |  0.24955% | 27098  |  0.248% | 
 | 52   | Metagross-Mega     |  0.24949% | 27168  |  0.249% | 
 | 53   | Seismitoad         |  0.24947% | 27272  |  0.250% | 
 | 54   | Clefable           |  0.24945% | 27097  |  0.248% | 
 | 55   | Lugia              |  0.24945% | 27066  |  0.248% | 
 | 56   | Slaking            |  0.24944% | 27040  |  0.248% | 
 | 57   | Electrode          |  0.24940% | 26919  |  0.246% | 
 | 58   | Kingdra            |  0.24938% | 27443  |  0.251% | 
 | 59   | Zygarde            |  0.24938% | 27131  |  0.248% | 
 | 60   | Crustle            |  0.24932% | 26907  |  0.246% | 
 | 61   | Mesprit            |  0.24930% | 27032  |  0.247% | 
 | 62   | Vivillon           |  0.24930% | 27052  |  0.248% | 
 | 63   | Vaporeon           |  0.24920% | 27558  |  0.252% | 
 | 64   | Regirock           |  0.24918% | 27344  |  0.250% | 
 | 65   | Typhlosion         |  0.24914% | 27198  |  0.249% | 
 | 66   | Entei              |  0.24912% | 27068  |  0.248% | 
 | 67   | Gogoat             |  0.24912% | 27271  |  0.250% | 
 | 68   | Palkia             |  0.24911% | 27133  |  0.248% | 
 | 69   | Throh              |  0.24911% | 27097  |  0.248% | 
 | 70   | Glalie-Mega        |  0.24908% | 27253  |  0.249% | 
 | 71   | Dedenne            |  0.24906% | 27129  |  0.248% | 
 | 72   | Torkoal            |  0.24905% | 27213  |  0.249% | 
 | 73   | Articuno           |  0.24903% | 26999  |  0.247% | 
 | 74   | Emboar             |  0.24902% | 27338  |  0.250% | 
 | 75   | Omastar            |  0.24902% | 27137  |  0.248% | 
 | 76   | Audino-Mega        |  0.24901% | 27379  |  0.251% | 
 | 77   | Lickilicky         |  0.24900% | 27206  |  0.249% | 
 | 78   | Wormadam-Trash     |  0.24899% | 26925  |  0.246% | 
