 Total battles: 94764
 Avg. weight/team: 0.565
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Abra               | 28.60395% | 51275  | 27.054% | 35358  | 24.822% | 
 | 2    | Mienfoo            | 26.96690% | 42732  | 22.547% | 34496  | 24.217% | 
 | 3    | Pawniard           | 20.41175% | 32454  | 17.124% | 24564  | 17.245% | 
 | 4    | Fletchling         | 17.45817% | 27895  | 14.718% | 20663  | 14.506% | 
 | 5    | Chinchou           | 16.29444% | 26405  | 13.932% | 20752  | 14.568% | 
 | 6    | Gastly             | 12.79791% | 23772  | 12.543% | 17033  | 11.958% | 
 | 7    | Archen             | 11.99343% | 21411  | 11.297% | 15582  | 10.939% | 
 | 8    | Aipom              | 11.92466% | 24049  | 12.689% | 19795  | 13.897% | 
 | 9    | Diglett            | 11.65425% | 18911  |  9.978% | 14442  | 10.139% | 
 | 10   | Ponyta             | 11.14878% | 19484  | 10.280% | 14520  | 10.193% | 
 | 11   | Magnemite          | 10.53325% | 17652  |  9.314% | 13313  |  9.346% | 
 | 12   | Ferroseed          | 10.34374% | 18354  |  9.684% | 15819  | 11.105% | 
 | 13   | Carvanha           |  9.86407% | 18005  |  9.500% | 13381  |  9.394% | 
 | 14   | Vullaby            |  8.95058% | 13839  |  7.302% | 10865  |  7.627% | 
 | 15   | Porygon            |  8.71924% | 14831  |  7.825% | 10729  |  7.532% | 
 | 16   | Drilbur            |  8.63995% | 13687  |  7.222% | 10373  |  7.282% | 
 | 17   | Timburr            |  8.60883% | 13282  |  7.008% | 10314  |  7.241% | 
 | 18   | Onix               |  8.38558% | 15518  |  8.188% | 12897  |  9.054% | 
 | 19   | Staryu             |  8.30283% | 13595  |  7.173% | 10158  |  7.131% | 
 | 20   | Cottonee           |  7.96470% | 13763  |  7.262% | 10918  |  7.665% | 
 | 21   | Foongus            |  7.88782% | 12261  |  6.469% | 9488   |  6.661% | 
 | 22   | Scraggy            |  7.81675% | 13908  |  7.338% | 10589  |  7.434% | 
 | 23   | Croagunk           |  6.95060% | 12204  |  6.439% | 9652   |  6.776% | 
 | 24   | Spritzee           |  6.75393% | 10941  |  5.773% | 7357   |  5.165% | 
 | 25   | Snivy              |  6.23111% | 12405  |  6.545% | 9029   |  6.339% | 
 | 26   | Shellder           |  6.06037% | 11195  |  5.907% | 8285   |  5.816% | 
 | 27   | Dwebble            |  5.74787% | 9645   |  5.089% | 7942   |  5.575% | 
 | 28   | Munchlax           |  5.65227% | 11832  |  6.243% | 8353   |  5.864% | 
 | 29   | Elekid             |  5.52687% | 11434  |  6.033% | 8328   |  5.846% | 
 | 30   | Tirtouga           |  5.50688% | 8975   |  4.735% | 6573   |  4.614% | 
 | 31   | Meowth             |  5.35478% | 9207   |  4.858% | 7719   |  5.419% | 
 | 32   | Honedge            |  4.69973% | 8915   |  4.704% | 6906   |  4.848% | 
 | 33   | Vulpix             |  4.69944% | 8701   |  4.591% | 7232   |  5.077% | 
 | 34   | Cranidos           |  4.63167% | 9612   |  5.072% | 6630   |  4.654% | 
 | 35   | Torchic            |  4.55737% | 9804   |  5.173% | 7916   |  5.557% | 
 | 36   | Larvesta           |  4.38925% | 7455   |  3.933% | 5515   |  3.872% | 
 | 37   | Zigzagoon          |  4.37095% | 7434   |  3.922% | 5262   |  3.694% | 
 | 38   | Houndour           |  4.19531% | 7668   |  4.046% | 5653   |  3.969% | 
 | 39   | Froakie            |  3.92699% | 8785   |  4.635% | 6607   |  4.638% | 
 | 40   | Bunnelby           |  3.90182% | 7210   |  3.804% | 5358   |  3.761% | 
 | 41   | Snubbull           |  3.90138% | 6353   |  3.352% | 4932   |  3.462% | 
 | 42   | Amaura             |  3.77388% | 8062   |  4.254% | 5726   |  4.020% | 
 | 43   | Gothita            |  3.72477% | 5606   |  2.958% | 4029   |  2.828% | 
 | 44   | Aron               |  3.71452% | 8458   |  4.463% | 6560   |  4.605% | 
 | 45   | Riolu              |  3.63806% | 7624   |  4.023% | 5677   |  3.985% | 
