 Total leads: 15944
 + ---- + ------------------ + --------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + 
 | 1    | Corviknight        |  7.16884% | 1143   |  7.169% | 
 | 2    | Dragapult          |  5.82037% | 928    |  5.820% | 
 | 3    | Cinderace          |  4.02032% | 641    |  4.020% | 
 | 4    | Shuckle            |  4.02032% | 641    |  4.020% | 
 | 5    | Toxtricity         |  2.52760% | 403    |  2.528% | 
 | 6    | Noivern            |  2.33317% | 372    |  2.333% | 
 | 7    | Eternatus          |  2.10738% | 336    |  2.107% | 
 | 8    | Excadrill          |  1.96312% | 313    |  1.963% | 
 | 9    | Dracovish          |  1.85650% | 296    |  1.856% | 
 | 10   | Darmanitan-Galar   |  1.77496% | 283    |  1.775% | 
 | 11   | Toxapex            |  1.74360% | 278    |  1.744% | 
 | 12   | Orbeetle           |  1.71224% | 273    |  1.712% | 
 | 13   | Weavile            |  1.67461% | 267    |  1.675% | 
 | 14   | Inteleon           |  1.66207% | 265    |  1.662% | 
 | 15   | Ferrothorn         |  1.54917% | 247    |  1.549% | 
 | 16   | Kommo-o            |  1.53663% | 245    |  1.537% | 
 | 17   | Mew                |  1.50527% | 240    |  1.505% | 
 | 18   | Arcanine           |  1.48645% | 237    |  1.486% | 
 | 19   | Hippowdon          |  1.46136% | 233    |  1.461% | 
 | 20   | Grimmsnarl         |  1.43628% | 229    |  1.436% | 
 | 21   | Barraskewda        |  1.43001% | 228    |  1.430% | 
 | 22   | Mandibuzz          |  1.19794% | 191    |  1.198% | 
 | 23   | Cursola            |  1.12268% | 179    |  1.123% | 
 | 24   | Pelipper           |  1.08505% | 173    |  1.085% | 
 | 25   | Ditto              |  1.03487% | 165    |  1.035% | 
 | 26   | Gastrodon          |  1.02860% | 164    |  1.029% | 
 | 27   | Hydreigon          |  1.01606% | 162    |  1.016% | 
 | 28   | Duraludon          |  0.97215% | 155    |  0.972% | 
 | 29   | Tyranitar          |  0.95961% | 153    |  0.960% | 
 | 30   | Mamoswine          |  0.94706% | 151    |  0.947% | 
 | 31   | Mimikyu            |  0.92825% | 148    |  0.928% | 
 | 32   | Gengar             |  0.88435% | 141    |  0.884% | 
 | 33   | Dracozolt          |  0.82163% | 131    |  0.822% | 
 | 34   | Morpeko            |  0.82163% | 131    |  0.822% | 
 | 35   | Charizard          |  0.82163% | 131    |  0.822% | 
 | 36   | Clefable           |  0.77772% | 124    |  0.778% | 
 | 37   | Runerigus          |  0.77772% | 124    |  0.778% | 
 | 38   | Rhyperior          |  0.77145% | 123    |  0.771% | 
 | 39   | Corsola-Galar      |  0.74636% | 119    |  0.746% | 
 | 40   | Hatterene          |  0.72755% | 116    |  0.728% | 
 | 41   | Jolteon            |  0.71500% | 114    |  0.715% | 
 | 42   | Coalossal          |  0.71500% | 114    |  0.715% | 
 | 43   | Galvantula         |  0.70873% | 113    |  0.709% | 
 | 44   | Aegislash          |  0.61465% | 98     |  0.615% | 
 | 45   | Ribombee           |  0.60838% | 97     |  0.608% | 
 | 46   | Vikavolt           |  0.58956% | 94     |  0.590% | 
 | 47   | Haxorus            |  0.56448% | 90     |  0.564% | 
 | 48   | Turtonator         |  0.56448% | 90     |  0.564% | 
 | 49   | Cloyster           |  0.55820% | 89     |  0.558% | 
 | 50   | Gyarados           |  0.55193% | 88     |  0.552% | 
 | 51   | Dugtrio            |  0.55193% | 88     |  0.552% | 
 | 52   | Vaporeon           |  0.52684% | 84     |  0.527% | 
 | 53   | Zamazenta-Crowned  |  0.52057% | 83     |  0.521% | 
 | 54   | Chandelure         |  0.51430% | 82     |  0.514% | 
 | 55   | Rotom-Heat         |  0.51430% | 82     |  0.514% | 
 | 56   | Golisopod          |  0.51430% | 82     |  0.514% | 
 | 57   | Rillaboom          |  0.50803% | 81     |  0.508% | 
 | 58   | Reuniclus          |  0.50176% | 80     |  0.502% | 
 | 59   | Boltund            |  0.45785% | 73     |  0.458% | 
 | 60   | Rotom-Wash         |  0.42649% | 68     |  0.426% | 
 | 61   | Centiskorch        |  0.41395% | 66     |  0.414% | 
 | 62   | Lucario            |  0.40140% | 64     |  0.401% | 
 | 63   | Sirfetch'd         |  0.38259% | 61     |  0.383% | 
 | 64   | Indeedee           |  0.36377% | 58     |  0.364% | 
 | 65   | Snorlax            |  0.33869% | 54     |  0.339% | 
 | 66   | Bronzong           |  0.33241% | 53     |  0.332% | 
 | 67   | Charizard-Mega-X   |  0.33241% | 53     |  0.332% | 
 | 68   | Salazzle           |  0.32614% | 52     |  0.326% | 
 | 69   | Jellicent          |  0.32614% | 52     |  0.326% | 
 | 70   | Bisharp            |  0.32614% | 52     |  0.326% | 
 | 71   | Steelix            |  0.30733% | 49     |  0.307% | 
 | 72   | Falinks            |  0.30733% | 49     |  0.307% | 
 | 73   | Dusknoir           |  0.30733% | 49     |  0.307% | 
 | 74   | Conkeldurr         |  0.30733% | 49     |  0.307% | 
 | 75   | Pikachu            |  0.30105% | 48     |  0.301% | 
 | 76   | Lapras             |  0.29478% | 47     |  0.295% | 
 | 77   | Copperajah         |  0.28851% | 46     |  0.289% | 
 | 78   | Obstagoon          |  0.28224% | 45     |  0.282% | 
 | 79   | Milotic            |  0.26969% | 43     |  0.270% | 
 | 80   | Torkoal            |  0.26342% | 42     |  0.263% | 
 | 81   | Zacian             |  0.25088% | 40     |  0.251% | 
 | 82   | Polteageist        |  0.24461% | 39     |  0.245% | 
 | 83   | Goodra             |  0.24461% | 39     |  0.245% | 
 | 84   | Alcremie           |  0.23833% | 38     |  0.238% | 
 | 85   | Araquanid          |  0.23206% | 37     |  0.232% | 
 | 86   | Gyarados-Mega      |  0.23206% | 37     |  0.232% | 
 | 87   | Cramorant          |  0.23206% | 37     |  0.232% | 
 | 88   | Cinccino           |  0.22579% | 36     |  0.226% | 
 | 89   | Frosmoth           |  0.22579% | 36     |  0.226% | 
 | 90   | Musharna           |  0.22579% | 36     |  0.226% | 
 | 91   | Tyranitar-Mega     |  0.21952% | 35     |  0.220% | 
 | 92   | Rapidash-Galar     |  0.21952% | 35     |  0.220% | 
 | 93   | Pincurchin         |  0.21952% | 35     |  0.220% | 
 | 94   | Drednaw            |  0.21952% | 35     |  0.220% | 
 | 95   | Sylveon            |  0.21325% | 34     |  0.213% | 
 | 96   | Togekiss           |  0.20697% | 33     |  0.207% | 
 | 97   | Seismitoad         |  0.20697% | 33     |  0.207% | 
 | 98   | Accelgor           |  0.20070% | 32     |  0.201% | 
 | 99   | Flygon             |  0.20070% | 32     |  0.201% | 
 | 100  | Ninetales          |  0.19443% | 31     |  0.194% | 
 | 101  | Appletun           |  0.18816% | 30     |  0.188% | 
 | 102  | Hawlucha           |  0.18816% | 30     |  0.188% | 
 | 103  | Glalie             |  0.18816% | 30     |  0.188% | 
 | 104  | Xatu               |  0.18816% | 30     |  0.188% | 
 | 105  | Weezing-Galar      |  0.18189% | 29     |  0.182% | 
